Code_Ligne,Variante,succession,stop_id,descr_fr,descr_nl,alpha_fr,alpha_nl,coord_x,coord_y,mode,numero_lig,terminus,geometry
081t,1,32,6117,PLACE ST-PIERRE,ST-PIETERSPLEIN,Place Saint-Pierre,Sint-Pietersplein,151924.0,169651.0,T,81,MONTGOMERY,POINT (151924 169651)
081t,1,33,6463F,MERODE,MERODE,Merode,Merode,152199.0,169864.0,T,81,MONTGOMERY,POINT (152199 169864)
081t,1,34,2285G,MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152591.0,169737.0,T,81,MONTGOMERY,POINT (152591 169737)
081t,1,35,1042,ICHEC,ICHEC,ICHEC,ICHEC,152771.0,169762.0,T,81,MONTGOMERY,POINT (152771 169762)
081t,2,1,2286G,MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152613.0,169731.0,T,81,MARIUS RENARD,POINT (152613 169731)
081t,2,2,6462F,MERODE,MERODE,Merode,Merode,152175.0,169877.0,T,81,MARIUS RENARD,POINT (152175 169877)
081t,2,3,6153,PLACE ST-PIERRE,ST-PIETERSPLEIN,Place Saint-Pierre,Sint-Pietersplein,151899.0,169630.0,T,81,MARIUS RENARD,POINT (151899 169630)
081t,2,4,6009,ACACIAS,ACACIA,Acacias,Acacia,151717.0,169300.0,T,81,MARIUS RENARD,POINT (151717 169300)
081t,2,5,6155F,LA CHASSE,DE JACHT,La Chasse,De Jacht,151440.0,168890.0,T,81,MARIUS RENARD,POINT (151440 168890)
081t,2,6,6156F,EGLISE ST-ANTOINE,SINT-ANTOONKERK,Église Saint-Antoine,Sint-Antoonkerk,151226.0,168825.6,T,81,MARIUS RENARD,POINT (151226 168825.6)
081t,2,7,6157F,GERMOIR,MOUTERIJ,Germoir,Mouterij,150761.0,168833.0,T,81,MARIUS RENARD,POINT (150761 168833)
081t,2,8,6158H,LEVURE,GIST,Levure,Gist,150454.0,168622.5,T,81,MARIUS RENARD,POINT (150454 168622.5)
081t,2,9,3572F,FLAGEY,FLAGEY,Flagey,Flagey,150207.0,168592.0,T,81,MARIUS RENARD,POINT (150207 168592)
081t,2,10,2380F,DAUTZENBERG,DAUTZENBERG,Dautzenberg,Dautzenberg,149839.8,168578.8,T,81,MARIUS RENARD,POINT (149839.8 168578.8)
081t,2,11,2972F,BAILLI,BALJUW,Bailli,Baljuw,149567.0,168492.3,T,81,MARIUS RENARD,POINT (149567 168492.3)
081t,2,12,2931F,TRINITE,DRIEVULDIGHEID,Trinité,Drievuldigheid,149211.0,168286.0,T,81,MARIUS RENARD,POINT (149211 168286)
081t,2,13,6425F,JANSON,JANSON,Janson,Janson,149041.0,168346.0,T,81,MARIUS RENARD,POINT (149041 168346)
081t,2,14,6162,MORIS,MORIS,Moris,Moris,148734.0,168215.0,T,81,MARIUS RENARD,POINT (148734 168215)
081t,2,15,6078,LOMBARDIE,LOMBARDIJE,Lombardie,Lombardije,148483.0,168212.0,T,81,MARIUS RENARD,POINT (148483 168212)
081t,2,16,2336G,BARRIERE,BAREEL,Barrière,Bareel,148306.0,168461.0,T,81,MARIUS RENARD,POINT (148306 168461)
081t,2,17,6165,GUILLAUME TELL,WILLEM TELL,Guillaume Tell,Willem Tell,148026.0,168699.0,T,81,MARIUS RENARD,POINT (148026 168699)
081t,2,18,6166,BETHLEEM,BETHLEHEM,Bethléem,Bethlehem,147837.0,168832.0,T,81,MARIUS RENARD,POINT (147837 168832)
081t,2,19,6175,AVENUE DU ROI,KONINGSLAAN,Avenue du Roi,Koningslaan,147535.0,169046.0,T,81,MARIUS RENARD,POINT (147535 169046)
081t,2,20,2671F,SUEDE,ZWEDEN,Suède,Zweden,147705.0,169318.0,T,81,MARIUS RENARD,POINT (147705 169318)
081t,2,21,0636,GARE DU MIDI,ZUIDSTATION,Gare du Midi,Zuidstation,147792.0,169600.0,T,81,MARIUS RENARD,POINT (147792 169600)
081t,2,22,6068,BARA,BARA,Bara,Bara,147767.0,169822.0,T,81,MARIUS RENARD,POINT (147767 169822)
081t,2,23,6808G,CONSEIL,RAAD,Conseil,Raad,147238.0,169879.0,T,81,MARIUS RENARD,POINT (147238 169879)
081t,2,24,2217F,ALBERT I,ALBERT I,Albert I,Albert I,146772.0,169861.0,T,81,MARIUS RENARD,POINT (146772 169861)
081t,2,25,2218F,CUREGHEM,KUREGEM,Cureghem,Kuregem,146427.0,169601.0,T,81,MARIUS RENARD,POINT (146427 169601)
081t,2,26,6809F,DOUVRES,DOVER,Douvres,Dover,146141.0,169518.0,T,81,MARIUS RENARD,POINT (146141 169518)
081t,2,27,2220F,RESISTANCE,VERZET,Résistance,Verzet,145967.0,169473.0,T,81,MARIUS RENARD,POINT (145967 169473)
081t,2,28,2535F,SAINT-GUIDON,SINT-GUIDO,Saint-Guidon,Sint-Guido,145526.0,169356.0,T,81,MARIUS RENARD,POINT (145526 169356)
081t,2,29,6810,MEIR,MEIR,Meir,Meir,145282.0,169142.0,T,81,MARIUS RENARD,POINT (145282 169142)
081t,2,30,6811,YSAYE,YSAYE,Ysaye,Ysaye,144980.0,168931.0,T,81,MARIUS RENARD,POINT (144980 168931)
081t,2,31,6792F,VAN BEETHOVEN,VAN BEETHOVEN,van Beethoven,van Beethoven,144648.0,168718.0,T,81,MARIUS RENARD,POINT (144648 168718)
081t,2,32,3608,FRANS HALS,FRANS HALS,Frans Hals,Frans Hals,144335.0,168518.0,T,81,MARIUS RENARD,POINT (144335 168518)
081t,2,33,3609F,PARC VIVES,VIVES-PARK,Parc Vivès,Vivès-park,144177.0,168417.0,T,81,MARIUS RENARD,POINT (144177 168417)
081t,2,34,3610F,MARIUS RENARD,MARIUS RENARD,Marius Renard,Marius Renard,143847.0,168282.0,T,81,MARIUS RENARD,POINT (143847 168282)
082t,1,1,4262F,GARE DE BERCHEM,STATION BERCHEM,Gare de Berchem,Station Berchem,144445.6,173574.8,T,82,DROGENBOS,POINT (144445.6 173574.8)
082t,1,2,4002G,BERCHEM-SHOPPING,BERCHEM-SHOPPING,Berchem-Shopping,Berchem-Shopping,144589.9,173252.6,T,82,DROGENBOS,POINT (144589.9 173252.6)
